NO,NAMA GARDU,SITE,Tanggal pekerjaan,Jenis Gangguan,Penyebab,SOLUSI,ZONA,Merk Modem,Sim Card 1,Sim Card 2,Sebelum,Sesudah,Cluster
1223.0,AB235,GHGD 500,2023-07-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1224.0,A90,GHGD 500,2023-07-12 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714229,0.6595755713483118,TELKOMSEL,XL,OFF,ON,2
1225.0,CP200/CP457,Unknown,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1226.0,KB224,GHGD 500,2023-07-13 00:00:00,-3.4595718209217057,-1.957551370236751,CONSOLE PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1227.0,T55A,GHGD 250,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1228.0,PS62,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1229.0,JS171,GHGD 250,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1230.0,JS12,GHGD 250,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1231.0,GD25,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.744148266067464,TELKOMSEL,XL,OFF,ON,0
1232.0,MB90,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,0
1233.0,AB12,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,0
1234.0,KS69,GHGD 250,2023-07-14 00:00:00,-1.5943140042046955,-2.8195638590863794,MENAIKKAN MCB TRIP,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1235.0,CB17,GHGD 250,2023-07-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.744148266067464,TELKOMSEL,XL,OFF,ON,0
1236.0,A90,GHGD 500,2023-07-14 00:00:00,-3.4595718209217057,-1.957551370236751,CRIMPING ULANG KABEL,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,2
1237.0,TD424,GHGD 500,2023-07-14 00:00:00,0.2709438125123148,-1.0955388813871227,PERGANTIAN PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1238.0,KL94,GHGD 500,2023-07-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1239.0,KM18,Unknown,2023-07-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,2.015291439747252,TELKOMSEL,XL,OFF,ON,0
1240.0,GD58B,GHGD 250,2023-07-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1241.0,KP64,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1242.0,B182,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1243.0,MB82,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1244.0,AB168,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1245.0,MG79,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1246.0,KP64,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1247.0,AB168,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1248.0,AB172,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1249.0,JR173,GHGD 250,2023-07-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1250.0,BT305,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,2.5575777871068275,TELKOMSEL,XL,OFF,ON,1
1251.0,CP19A,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1252.0,BK225,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1253.0,D82N/CPT7,Unknown,2023-07-17 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1254.0,K268,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,PENARIKAN DC PLN,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1255.0,B235N,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1256.0,B130,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1257.0,BK64,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1258.0,CB24,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1259.0,GH0066,GHGD 250,2023-07-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1260.0,D66T,GHGD 500,2023-07-17 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1261.0,RG75,GHGD 250,2023-07-17 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1262.0,MK453,GHGD 500,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1263.0,KPK16/MK183,Unknown,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,POWER DITARIK DC,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1264.0,CP19A,GHGD 500,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1265.0,MG79,GHGD 500,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1266.0,MG51,GHGD 500,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,PENARIKAN DC PLN,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
1267.0,JS171,GHGD 250,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1268.0,GD393,GHGD 250,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1269.0,KP64,GHGD 500,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1270.0,PK264,GHGD 500,2023-07-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1271.0,KP58,GHGD 500,2023-07-19 00:00:00,-3.4595718209217057,-1.957551370236751,PASANG PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,2
1272.0,KB19,GHGD 500,2023-07-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1273.0,KJ84,GHGD 250,2023-07-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1274.0,KB199,GHGD 250,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1275.0,PS62,GHGD 500,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1276.0,CB17,GHGD 250,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1277.0,PK264,GHGD 500,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1278.0,PL131,GHGD 500,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1279.0,JS8,GHGD 250,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1280.0,MB82,GHGD 500,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1281.0,KG410,GHGD 500,2023-07-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1282.0,CP77,GHGD 500,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1283.0,MG79,GHGD 500,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1284.0,MB82,GHGD 500,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1285.0,AB172,GHGD 500,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1286.0,PK264,GHGD 500,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1287.0,KS23,GHGD 250,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1288.0,PD87,GHGD 500,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1289.0,CK80,GHGD 250,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1290.0,JS171,GHGD 250,2023-07-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1291.0,MB82,GHGD 500,2023-07-22 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1292.0,MK183,Unknown,2023-07-22 00:00:00,0.2709438125123148,0.1974798518873197,MENAIKKAN MCB TRIP,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1293.0,K103A,GHGD 500,2023-07-22 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
1294.0,GD58C,GHGD 500,2023-07-23 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,0
1295.0,KP64,GHGD 500,2023-07-23 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1296.0,AB172,GHGD 500,2023-07-23 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1297.0,CK35,GHGD 250,2023-07-24 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1298.0,CB17,GHGD 250,2023-07-24 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1299.0,KL15,GHGD 500,2023-07-24 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1300.0,SP3,GHGD 500,2023-07-24 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
1301.0,TB11,GHGD 500,2023-07-24 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,0
1302.0,PM184,GHGD 250,2023-07-24 00:00:00,-3.4595718209217057,-1.957551370236751,RESTART RTU,-0.5311459818823774,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,2
1303.0,GD25,GHGD 500,2023-07-24 00:00:00,-3.4595718209217057,-1.957551370236751,PERBAIKAN KABEL UTP,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1304.0,MK450 Relok ke BDS14,Unknown,2023-07-25 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1305.0,KB269,GHGD 500,2023-07-25 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1306.0,PL205,GHGD 250,2023-07-25 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1307.0,PK264,GHGD 500,2023-07-25 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1308.0,PD87,GHGD 500,2023-07-25 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1309.0,CB16,GHGD 250,2023-07-25 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1310.0,MK453,GHGD 500,2023-07-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1311.0,BT25,GHGD 500,2023-07-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1312.0,CB17,GHGD 250,2023-07-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1313.0,PK237,GHGD 500,2023-07-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1314.0,BT25,GHGD 500,2023-07-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1315.0,KJ2,GHGD 250,2023-07-27 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1316.0,PK264,GHGD 500,2023-07-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1317.0,BK64,GHGD 500,2023-07-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1318.0,GH0184,Unknown,2023-07-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1319.0,GH0072,Unknown,2023-07-27 00:00:00,-3.4595718209217057,-1.957551370236751,MAINFAIL PERANGKAT ZDT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1320.0,PK264,GHGD 500,2023-07-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,0
1321.0,GD58C,GHGD 500,2023-07-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1322.0,CB17,GHGD 250,2023-07-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1323.0,K103A,GHGD 500,2023-07-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1324.0,BT25,GHGD 500,2023-07-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1325.0,KJ13,GHGD 250,2023-07-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1326.0,CP457,Unknown,2023-07-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1327.0,BK64,GHGD 500,2023-07-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,0
1328.0,KJ2,GHGD 250,2023-07-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1329.0,KJ84,GHGD 250,2023-07-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1330.0,CPT7,Unknown,2023-07-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
1331.0,KS23,GHGD 250,2023-07-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1332.0,SD112,GHGD 500,2023-07-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1333.0,JR19,GHGD 250,2023-07-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1334.0,MK453,GHGD 500,2023-07-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1335.0,PG34N,GHGD 250,2023-07-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1336.0,KP64,GHGD 500,2023-07-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1337.0,PM277,Unknown,2023-07-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1338.0,D293,GHGD 250,2023-07-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1339.0,AB172,GHGD 500,2023-07-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1340.0,CP77,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
1341.0,CP19A,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
1342.0,CP151,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1343.0,BT25,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1344.0,PM227,GHGD 250,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1345.0,TD272,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1346.0,SP9C,GHGD 250,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1347.0,SP3,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
1348.0,CB17,GHGD 250,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1349.0,PL30,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1350.0,CD61,GHGD 500,2023-07-31 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1351.0,KS23,GHGD 250,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
1352.0,PS62,GHGD 500,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1353.0,KG253,GHGD 250,2023-07-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1354.0,MK453,GHGD 500,2023-08-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1355.0,T135,GHGD 500,2023-08-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1356.0,MG79,GHGD 500,2023-08-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1357.0,DT10,GHGD 500,2023-08-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1358.0,KP64,GHGD 500,2023-08-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1359.0,KB224,GHGD 500,2023-08-01 00:00:00,-3.4595718209217057,-1.957551370236751,CONSOLE PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
1360.0,TD271,GHGD 500,2023-08-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1361.0,CD257,GHGD 500,2023-08-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
1362.0,MG67,GHGD 250,2023-08-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
