NO,NAMA GARDU,SITE,Tanggal pekerjaan,Jenis Gangguan,Penyebab,SOLUSI,ZONA,Merk Modem,Sim Card 1,Sim Card 2,Sebelum,Sesudah
1109.0,BK64,GHGD 500,2023-06-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1110.0,T334,GHGD 500,2023-06-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1111.0,T136,GHGD 500,2023-06-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1112.0,PM227,GHGD 250,2023-06-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1113.0,PG166C,GHGD 500,2023-06-28 00:00:00,0.2709438125123148,0.19747985188731979,PERGANTIAN ROUTER,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1114.0,GH0258,GHGD 500,2023-06-28 00:00:00,-3.4595718209217057,0.19747985188731979,PEMASANGAN KABEL DC,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1115.0,CP457,Unknown,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1116.0,PS6,Unknown,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1117.0,K70B,GHGD 500,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1118.0,E72N,GHGD 500,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1119.0,GD58C,GHGD 500,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1120.0,PM199,GHGD 500,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1121.0,JS171,GHGD 250,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1122.0,MB82,GHGD 500,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1123.0,KG410,GHGD 500,2023-06-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1124.0,KB445,GHGD 500,2023-06-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1125.0,T136,GHGD 500,2023-06-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1126.0,KB305A,GHGD 500,2023-06-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1127.0,K96N,GHGD 250,2023-06-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1128.0,GD58C,GHGD 500,2023-06-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1129.0,CD354,GHGD 500,2023-07-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1130.0,KS23,GHGD 250,2023-07-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1131.0,GD58C,GHGD 500,2023-07-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1132.0,MB82,GHGD 500,2023-07-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1133.0,GH0105,GHGD 250,2023-07-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1134.0,MK453,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1135.0,K96N,GHGD 250,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1136.0,T370,GHGD 250,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1137.0,KS23,GHGD 250,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1138.0,JS95,GHGD 250,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1139.0,JR19,GHGD 250,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1140.0,BK225,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1141.0,CP151,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1142.0,B29C,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1143.0,KB224,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1144.0,PM199,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1145.0,GD25,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1146.0,GD20C,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1147.0,PK264,GHGD 500,2023-07-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1148.0,KJ84,GHGD 250,2023-07-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1149.0,K70B,GHGD 500,2023-07-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1150.0,AB168,GHGD 500,2023-07-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1151.0,CP151,GHGD 500,2023-07-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1152.0,BT131,GHGD 500,2023-07-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1153.0,PL131,GHGD 500,2023-07-04 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1154.0,KP53,GHGD 500,2023-07-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1155.0,PL37,GHGD 500,2023-07-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1156.0,CP200,GHGD 500,2023-07-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1157.0,KL17A,GHGD 500,2023-07-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1158.0,GH0105,GHGD 250,2023-07-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1159.0,BT25,GHGD 500,2023-07-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1160.0,MG79,GHGD 500,2023-07-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1161.0,KB445,GHGD 500,2023-07-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1162.0,KP64,GHGD 500,2023-07-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1163.0,PK264,GHGD 500,2023-07-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1164.0,BK64,GHGD 500,2023-07-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1165.0,CP194,Unknown,2023-07-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1166.0,SD112,GHGD 500,2023-07-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1167.0,KP64,GHGD 500,2023-07-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1168.0,CP457,Unknown,2023-07-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1169.0,T35,GHGD 500,2023-07-08 00:00:00,0.2709438125123148,0.19747985188731979,GANTI PERANGKAT RO,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1170.0,CK219,GHGD 500,2023-07-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1171.0,SP128,GHGD 500,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1172.0,BT25,GHGD 500,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1173.0,D293,GHGD 250,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1174.0,SP3,GHGD 500,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1175.0,E72N,GHGD 500,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1176.0,CB30,GHGD 500,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1177.0,JS171,GHGD 250,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1178.0,MB82,GHGD 500,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1179.0,KP64,GHGD 500,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1180.0,PK4BIS,GHGD 250,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1181.0,K96N,GHGD 250,2023-07-09 00:00:00,0.2709438125123148,0.19747985188731979,PERGANTIAN PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1182.0,KB144,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1183.0,KB97,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1184.0,CP47,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1185.0,PIK22,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1186.0,KPK36,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1187.0,MK467,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1188.0,GD104,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1189.0,CB24,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1190.0,CB32,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1191.0,KP64,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1192.0,KP27,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1193.0,BK225,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1194.0,PK13,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1195.0,CD61,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1196.0,KB445,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1197.0,KB224,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1198.0,D102C,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1199.0,K149,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1200.0,KD53A,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1201.0,KD66A,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1202.0,PM182,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1203.0,E46D,GHGD 250,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1204.0,MB82,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1205.0,GH0258,GHGD 500,2023-07-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1206.0,BT25,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1207.0,DK70,GHGD 250,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1208.0,T416,Unknown,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1209.0,PM75,GHGD 250,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1210.0,PD87,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1211.0,PD16,GHGD 250,2023-07-11 00:00:00,0.2709438125123148,-2.8195638590863794,MENAIKKAN MCB TRIP,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1212.0,GD58C,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1213.0,AB235,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1214.0,GH0258,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,-2.8195638590863794,MENAIKKAN MCB TRIP,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1215.0,PIK73,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1216.0,K103A,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1217.0,AB233,GHGD 500,2023-07-11 00:00:00,-3.4595718209217057,-1.957551370236751,RESTART RTU,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1218.0,B182,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
1219.0,AB128,GHGD 500,2023-07-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1220.0,PG247,GHGD 500,2023-07-12 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1221.0,CB16,GHGD 250,2023-07-12 00:00:00,-1.5943140042046955,0.6284860963121339,PINDAH TAPPING POWER,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1222.0,JR7,GHGD 250,2023-07-12 00:00:00,-3.4595718209217057,-1.957551370236751,CEK UTP RTU,0.33752797670666795,1.7441482660674639,TELKOMSEL,XL,OFF,ON
1223.0,AB235,GHGD 500,2023-07-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1224.0,A90,GHGD 500,2023-07-12 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714227,0.6595755713483118,TELKOMSEL,XL,OFF,ON
1225.0,CP200/CP457,Unknown,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1226.0,KB224,GHGD 500,2023-07-13 00:00:00,-3.4595718209217057,-1.957551370236751,CONSOLE PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1227.0,T55A,GHGD 250,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1228.0,PS62,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1229.0,JS171,GHGD 250,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1230.0,JS12,GHGD 250,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1231.0,GD25,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.7441482660674639,TELKOMSEL,XL,OFF,ON
1232.0,MB90,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1233.0,AB12,GHGD 500,2023-07-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1234.0,KS69,GHGD 250,2023-07-14 00:00:00,-1.5943140042046955,-2.8195638590863794,MENAIKKAN MCB TRIP,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1235.0,CB17,GHGD 250,2023-07-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.7441482660674639,TELKOMSEL,XL,OFF,ON
1236.0,A90,GHGD 500,2023-07-14 00:00:00,-3.4595718209217057,-1.957551370236751,CRIMPING ULANG KABEL,1.2062019352957132,-0.6961402970506281,TELKOMSEL,XL,OFF,ON
1237.0,TD424,GHGD 500,2023-07-14 00:00:00,0.2709438125123148,-1.0955388813871227,PERGANTIAN PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1238.0,KL94,GHGD 500,2023-07-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1239.0,KM18,Unknown,2023-07-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,2.015291439747252,TELKOMSEL,XL,OFF,ON
1240.0,GD58B,GHGD 250,2023-07-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1241.0,KP64,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1242.0,B182,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1243.0,MB82,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1244.0,AB168,GHGD 500,2023-07-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1245.0,MG79,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1246.0,KP64,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1247.0,AB168,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1248.0,AB172,GHGD 500,2023-07-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1249.0,JR173,GHGD 250,2023-07-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
1250.0,BT305,GHGD 500,2023-07-17 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,2.5575777871068275,TELKOMSEL,XL,OFF,ON
